lat,long,elev,name,Year,Temp,state
-31.48,118.28,315.0,MERREDIN,1978,25.23923,Western Australia
-31.48,118.28,315.0,MERREDIN,1979,25.30742,Western Australia
-31.48,118.28,315.0,MERREDIN,1980,25.58087,Western Australia
-31.48,118.28,315.0,MERREDIN,1981,24.26548,Western Australia
-31.48,118.28,315.0,MERREDIN,1982,25.20658,Western Australia
-31.48,118.28,315.0,MERREDIN,1983,25.54904,Western Australia
-31.48,118.28,315.0,MERREDIN,1984,24.01066,Western Australia
-31.48,118.28,315.0,MERREDIN,1985,25.28,Western Australia
-31.48,118.28,315.0,MERREDIN,1986,24.1241,Western Australia
-31.48,118.28,315.0,MERREDIN,1987,25.24575,Western Australia
-31.48,118.28,315.0,MERREDIN,1988,25.04617,Western Australia
-31.48,118.28,315.0,MERREDIN,1989,24.80658,Western Australia
-31.48,118.28,315.0,MERREDIN,1990,24.41288,Western Australia
-31.48,118.28,315.0,MERREDIN,1991,25.88575,Western Australia
-31.48,118.28,315.0,MERREDIN,1992,24.02104,Western Australia
-31.48,118.28,315.0,MERREDIN,1993,24.80466,Western Australia
-31.48,118.28,315.0,MERREDIN,1994,26.56356,Western Australia
-31.48,118.28,315.0,MERREDIN,1995,24.76082,Western Australia
-31.48,118.28,315.0,MERREDIN,1996,25.46466,Western Australia
-31.48,118.28,315.0,MERREDIN,1997,25.50137,Western Australia
-31.48,118.28,315.0,MERREDIN,1998,25.87555,Western Australia
-31.48,118.28,315.0,MERREDIN,1999,25.47679,Western Australia
-31.48,118.28,315.0,MERREDIN,2000,25.37732,Western Australia
-31.48,118.28,315.0,MERREDIN,2001,24.95934,Western Australia
-31.48,118.28,315.0,MERREDIN,2002,26.13011,Western Australia
-31.48,118.28,315.0,MERREDIN,2003,25.52822,Western Australia
-31.48,118.28,315.0,MERREDIN,2004,25.68361,Western Australia
-31.48,118.28,315.0,MERREDIN,2005,25.11261,Western Australia
-31.48,118.28,315.0,MERREDIN,2006,25.40784,Western Australia
-31.48,118.28,315.0,MERREDIN,2007,25.89022,Western Australia
-31.48,118.28,315.0,MERREDIN,2008,25.40424,Western Australia
-31.48,118.28,315.0,MERREDIN,2009,25.92767,Western Australia
-31.48,118.28,315.0,MERREDIN,2010,26.57333,Western Australia
-31.48,118.28,315.0,MERREDIN,2011,25.87184,Western Australia
-31.48,118.28,315.0,MERREDIN,2012,26.16648,Western Australia
-31.48,118.28,315.0,MERREDIN,2013,26.43646,Western Australia
-31.48,118.28,315.0,MERREDIN,2014,26.71778,Western Australia
-31.48,118.28,315.0,MERREDIN,2015,26.20424,Western Australia
-31.48,118.28,315.0,MERREDIN,2016,24.71291,Western Australia
-31.48,118.28,315.0,MERREDIN,2017,25.76264,Western Australia
-31.48,118.28,315.0,MERREDIN,2018,25.77227,Western Australia
-31.48,118.28,315.0,MERREDIN,2019,29.88867,Western Australia
-31.62,117.22,216.7,CUNDERDIN,1975,22.78278,Western Australia
-31.62,117.22,216.7,CUNDERDIN,1976,25.37363,Western Australia
-31.62,117.22,216.7,CUNDERDIN,1977,25.78449,Western Australia
-31.62,117.22,216.7,CUNDERDIN,1978,24.98154,Western Australia
-31.62,117.22,216.7,CUNDERDIN,1979,24.81768,Western Australia
-31.62,117.22,216.7,CUNDERDIN,1980,25.25666,Western Australia
-31.62,117.22,216.7,CUNDERDIN,1981,24.14072,Western Australia
-31.62,117.22,216.7,CUNDERDIN,1982,24.93989,Western Australia
-31.62,117.22,216.7,CUNDERDIN,1983,25.44609,Western Australia
-31.62,117.22,216.7,CUNDERDIN,1984,24.26016,Western Australia
-31.62,117.22,216.7,CUNDERDIN,1985,25.33973,Western Australia
-31.62,117.22,216.7,CUNDERDIN,1986,24.03709,Western Australia
-31.62,117.22,216.7,CUNDERDIN,1987,25.05414,Western Australia
-31.62,117.22,216.7,CUNDERDIN,1988,25.16028,Western Australia
-31.62,117.22,216.7,CUNDERDIN,1989,24.69199,Western Australia
-31.62,117.22,216.7,CUNDERDIN,1990,24.21994,Western Australia
-31.62,117.22,216.7,CUNDERDIN,1991,25.38952,Western Australia
-31.62,117.22,216.7,CUNDERDIN,1992,24.20556,Western Australia
-31.62,117.22,216.7,CUNDERDIN,1993,24.68536,Western Australia
-31.62,117.22,216.7,CUNDERDIN,1994,26.35289,Western Australia
-31.62,117.22,216.7,CUNDERDIN,1995,24.64341,Western Australia
-31.62,117.22,216.7,CUNDERDIN,1996,25.66995,Western Australia
-31.62,117.22,216.7,CUNDERDIN,1997,25.4745,Western Australia
-31.62,117.22,216.7,CUNDERDIN,1998,25.62906,Western Australia
-31.62,117.22,216.7,CUNDERDIN,1999,25.50804,Western Australia
-31.62,117.22,216.7,CUNDERDIN,2000,25.11709,Western Australia
-31.62,117.22,216.7,CUNDERDIN,2001,25.13306,Western Australia
-31.62,117.22,216.7,CUNDERDIN,2002,26.09233,Western Australia
-31.62,117.22,216.7,CUNDERDIN,2003,25.66849,Western Australia
-31.62,117.22,216.7,CUNDERDIN,2004,25.78247,Western Australia
-31.62,117.22,216.7,CUNDERDIN,2005,25.23863,Western Australia
-31.62,117.22,216.7,CUNDERDIN,2006,25.98055,Western Australia
-31.62,117.22,216.7,CUNDERDIN,2007,26.09063,Western Australia
-31.62,117.22,216.7,CUNDERDIN,2008,25.6918,Western Australia
-31.62,117.22,216.7,CUNDERDIN,2009,26.26381,Western Australia
-31.62,117.22,216.7,CUNDERDIN,2010,26.7584,Western Australia
-31.62,117.22,216.7,CUNDERDIN,2011,26.12665,Western Australia
-31.62,117.22,216.7,CUNDERDIN,2012,26.70055,Western Australia
-31.62,117.22,216.7,CUNDERDIN,2013,26.42192,Western Australia
-31.62,117.22,216.7,CUNDERDIN,2014,26.6739,Western Australia
-31.62,117.22,216.7,CUNDERDIN,2015,27.08269,Western Australia
-31.62,117.22,216.7,CUNDERDIN,2016,24.9582,Western Australia
-31.62,117.22,216.7,CUNDERDIN,2017,26.09669,Western Australia
-31.62,117.22,216.7,CUNDERDIN,2018,26.15552,Western Australia
-31.62,117.22,216.7,CUNDERDIN,2019,30.31325,Western Australia
-33.69,117.61,320.0,KATANNING,1975,20.09738,Western Australia
-33.69,117.61,320.0,KATANNING,1976,22.15475,Western Australia
-33.69,117.61,320.0,KATANNING,1977,22.29474,Western Australia
-33.69,117.61,320.0,KATANNING,1978,22.23123,Western Australia
-33.69,117.61,320.0,KATANNING,1979,21.85944,Western Australia
-33.69,117.61,320.0,KATANNING,1980,21.67322,Western Australia
-33.69,117.61,320.0,KATANNING,1981,21.10055,Western Australia
-33.69,117.61,320.0,KATANNING,1982,21.80137,Western Australia
-33.69,117.61,320.0,KATANNING,1983,22.11425,Western Australia
-33.69,117.61,320.0,KATANNING,1984,21.3,Western Australia
-33.69,117.61,320.0,KATANNING,1985,22.23288,Western Australia
-33.69,117.61,320.0,KATANNING,1986,21.17205,Western Australia
-33.69,117.61,320.0,KATANNING,1987,22.19041,Western Australia
-33.69,117.61,320.0,KATANNING,1988,22.02158,Western Australia
-33.69,117.61,320.0,KATANNING,1989,21.89807,Western Australia
-33.69,117.61,320.0,KATANNING,1990,21.39723,Western Australia
-33.69,117.61,320.0,KATANNING,1991,22.34298,Western Australia
-33.69,117.61,320.0,KATANNING,1992,21.32143,Western Australia
-33.69,117.61,320.0,KATANNING,1993,21.52575,Western Australia
-33.69,117.61,320.0,KATANNING,1994,23.18356,Western Australia
-33.69,117.61,320.0,KATANNING,1995,21.97781,Western Australia
-33.69,117.61,320.0,KATANNING,1996,22.22961,Western Australia
-33.69,117.61,320.0,KATANNING,1997,22.27562,Western Australia
-33.69,117.61,320.0,KATANNING,1998,22.03123,Western Australia
-33.69,117.61,320.0,KATANNING,1999,22.2717,Western Australia
-33.69,117.61,320.0,KATANNING,2000,22.37225,Western Australia
-33.69,117.61,320.0,KATANNING,2001,21.98022,Western Australia
-33.69,117.61,320.0,KATANNING,2002,22.59203,Western Australia
-33.69,117.61,320.0,KATANNING,2003,22.59063,Western Australia
-33.69,117.61,320.0,KATANNING,2004,22.5082,Western Australia
-33.69,117.61,320.0,KATANNING,2005,21.5726,Western Australia
-33.69,117.61,320.0,KATANNING,2006,22.64082,Western Australia
-33.69,117.61,320.0,KATANNING,2007,22.2137,Western Australia
-33.69,117.61,320.0,KATANNING,2008,21.90521,Western Australia
-33.69,117.61,320.0,KATANNING,2009,22.45479,Western Australia
-33.69,117.61,320.0,KATANNING,2010,22.81456,Western Australia
-33.69,117.61,320.0,KATANNING,2011,22.52527,Western Australia
-33.69,117.61,320.0,KATANNING,2012,23.13863,Western Australia
-33.69,117.61,320.0,KATANNING,2013,22.74835,Western Australia
-33.69,117.61,320.0,KATANNING,2014,22.96768,Western Australia
-33.69,117.61,320.0,KATANNING,2015,23.31538,Western Australia
-33.69,117.61,320.0,KATANNING,2016,21.17479,Western Australia
-33.69,117.61,320.0,KATANNING,2017,22.34121,Western Australia
-33.69,117.61,320.0,KATANNING,2018,22.28022,Western Australia
-33.69,117.61,320.0,KATANNING,2019,25.61788,Western Australia
-32.67,116.67,275.0,WANDERING,1975,20.53431,Western Australia
-32.67,116.67,275.0,WANDERING,1976,23.06978,Western Australia
-32.67,116.67,275.0,WANDERING,1977,23.37961,Western Australia
-32.67,116.67,275.0,WANDERING,1978,23.10495,Western Australia
-32.67,116.67,275.0,WANDERING,1979,22.59863,Western Australia
-32.67,116.67,275.0,WANDERING,1980,22.63499,Western Australia
-32.67,116.67,275.0,WANDERING,1981,21.99971,Western Australia
-32.67,116.67,275.0,WANDERING,1982,22.96942,Western Australia
-32.67,116.67,275.0,WANDERING,1983,23.20604,Western Australia
-32.67,116.67,275.0,WANDERING,1984,22.05109,Western Australia
-32.67,116.67,275.0,WANDERING,1985,23.27123,Western Australia
-32.67,116.67,275.0,WANDERING,1986,21.9865,Western Australia
-32.67,116.67,275.0,WANDERING,1987,22.85766,Western Australia
-32.67,116.67,275.0,WANDERING,1988,22.951,Western Australia
-32.67,116.67,275.0,WANDERING,1989,22.74643,Western Australia
-32.67,116.67,275.0,WANDERING,1990,22.09972,Western Australia
-32.67,116.67,275.0,WANDERING,1991,23.26564,Western Australia
-32.67,116.67,275.0,WANDERING,1992,21.96022,Western Australia
-32.67,116.67,275.0,WANDERING,1993,22.29913,Western Australia
-32.67,116.67,275.0,WANDERING,1994,24.02423,Western Australia
-32.67,116.67,275.0,WANDERING,1995,23.06554,Western Australia
-32.67,116.67,275.0,WANDERING,1996,23.48408,Western Australia
-32.67,116.67,275.0,WANDERING,1997,23.34382,Western Australia
-32.67,116.67,275.0,WANDERING,1998,23.08575,Western Australia
-32.67,116.67,275.0,WANDERING,1999,23.3467,Western Australia
-32.67,116.67,275.0,WANDERING,2000,23.12959,Western Australia
-32.67,116.67,275.0,WANDERING,2001,22.83945,Western Australia
-32.67,116.67,275.0,WANDERING,2002,23.39753,Western Australia
-32.67,116.67,275.0,WANDERING,2003,23.33452,Western Australia
-32.67,116.67,275.0,WANDERING,2004,23.32787,Western Australia
-32.67,116.67,275.0,WANDERING,2005,22.52131,Western Australia
-32.67,116.67,275.0,WANDERING,2006,23.75123,Western Australia
-32.67,116.67,275.0,WANDERING,2007,23.25205,Western Australia
-32.67,116.67,275.0,WANDERING,2008,23.02514,Western Australia
-32.67,116.67,275.0,WANDERING,2009,23.85568,Western Australia
-32.67,116.67,275.0,WANDERING,2010,24.18974,Western Australia
-32.67,116.67,275.0,WANDERING,2011,23.81973,Western Australia
-32.67,116.67,275.0,WANDERING,2012,23.97342,Western Australia
-32.67,116.67,275.0,WANDERING,2013,24.06274,Western Australia
-32.67,116.67,275.0,WANDERING,2014,24.36229,Western Australia
-32.67,116.67,275.0,WANDERING,2015,24.62329,Western Australia
-32.67,116.67,275.0,WANDERING,2016,22.62787,Western Australia
-32.67,116.67,275.0,WANDERING,2017,23.49836,Western Australia
-32.67,116.67,275.0,WANDERING,2018,23.58411,Western Australia
-32.67,116.67,275.0,WANDERING,2019,27.57219,Western Australia
-31.68,128.9,93.1,EUCLA,1975,24.5375,Western Australia
-31.68,128.9,93.1,EUCLA,1976,23.33253,Western Australia
-31.68,128.9,93.1,EUCLA,1977,22.38329,Western Australia
-31.68,128.9,93.1,EUCLA,1978,21.55994,Western Australia
-31.68,128.9,93.1,EUCLA,1979,22.53726,Western Australia
-31.68,128.9,93.1,EUCLA,1980,23.29016,Western Australia
-31.68,128.9,93.1,EUCLA,1981,22.16501,Western Australia
-31.68,128.9,93.1,EUCLA,1982,22.79526,Western Australia
-31.68,128.9,93.1,EUCLA,1983,22.67373,Western Australia
-31.68,128.9,93.1,EUCLA,1984,21.86815,Western Australia
-31.68,128.9,93.1,EUCLA,1985,22.13812,Western Australia
-31.68,128.9,93.1,EUCLA,1986,21.66138,Western Australia
-31.68,128.9,93.1,EUCLA,1987,22.40114,Western Australia
-31.68,128.9,93.1,EUCLA,1988,22.43235,Western Australia
-31.68,128.9,93.1,EUCLA,1989,22.03493,Western Australia
-31.68,128.9,93.1,EUCLA,1990,22.39274,Western Australia
-31.68,128.9,93.1,EUCLA,1991,23.01694,Western Australia
-31.68,128.9,93.1,EUCLA,1992,21.61029,Western Australia
-31.68,128.9,93.1,EUCLA,1993,22.48309,Western Australia
-31.68,128.9,93.1,EUCLA,1994,23.79226,Western Australia
-31.68,128.9,93.1,EUCLA,1995,22.07403,Western Australia
-31.68,128.9,93.1,EUCLA,1996,23.45847,Western Australia
-31.68,128.9,93.1,EUCLA,1997,23.21671,Western Australia
-31.68,128.9,93.1,EUCLA,1998,23.21405,Western Australia
-31.68,128.9,93.1,EUCLA,1999,22.8074,Western Australia
-31.68,128.9,93.1,EUCLA,2000,22.86503,Western Australia
-31.68,128.9,93.1,EUCLA,2001,22.54164,Western Australia
-31.68,128.9,93.1,EUCLA,2002,23.72932,Western Australia
-31.68,128.9,93.1,EUCLA,2003,22.88137,Western Australia
-31.68,128.9,93.1,EUCLA,2004,23.15137,Western Australia
-31.68,128.9,93.1,EUCLA,2005,24.26329,Western Australia
-31.68,128.9,93.1,EUCLA,2006,22.97096,Western Australia
-31.68,128.9,93.1,EUCLA,2007,23.97151,Western Australia
-31.68,128.9,93.1,EUCLA,2008,23.46356,Western Australia
-31.68,128.9,93.1,EUCLA,2009,23.64767,Western Australia
-31.68,128.9,93.1,EUCLA,2010,22.78329,Western Australia
-31.68,128.9,93.1,EUCLA,2011,23.14219,Western Australia
-31.68,128.9,93.1,EUCLA,2012,24.18077,Western Australia
-31.68,128.9,93.1,EUCLA,2013,24.82521,Western Australia
-31.68,128.9,93.1,EUCLA,2014,23.9537,Western Australia
-31.68,128.9,93.1,EUCLA,2015,23.42767,Western Australia
-31.68,128.9,93.1,EUCLA,2016,23.32548,Western Australia
-31.68,128.9,93.1,EUCLA,2017,23.84795,Western Australia
-31.68,128.9,93.1,EUCLA,2018,23.96685,Western Australia
-31.68,128.9,93.1,EUCLA,2019,26.30662,Western Australia
-30.85,128.11,159.0,FORREST,1975,23.5768,Western Australia
-30.85,128.11,159.0,FORREST,1976,25.44,Western Australia
-30.85,128.11,159.0,FORREST,1977,26.34986,Western Australia
-30.85,128.11,159.0,FORREST,1978,24.84848,Western Australia
-30.85,128.11,159.0,FORREST,1979,25.81973,Western Australia
-30.85,128.11,159.0,FORREST,1980,26.14411,Western Australia
-30.85,128.11,159.0,FORREST,1981,25.23204,Western Australia
-30.85,128.11,159.0,FORREST,1982,25.74356,Western Australia
-30.85,128.11,159.0,FORREST,1983,25.31836,Western Australia
-30.85,128.11,159.0,FORREST,1984,24.9205,Western Australia
-30.85,128.11,159.0,FORREST,1985,25.48072,Western Australia
-30.85,128.11,159.0,FORREST,1986,24.9,Western Australia
-30.85,128.11,159.0,FORREST,1987,25.36603,Western Australia
-30.85,128.11,159.0,FORREST,1988,25.51284,Western Australia
-30.85,128.11,159.0,FORREST,1989,25.23096,Western Australia
-30.85,128.11,159.0,FORREST,1990,25.29671,Western Australia
-30.85,128.11,159.0,FORREST,1991,26.17918,Western Australia
-30.85,128.11,159.0,FORREST,1992,24.3276,Western Australia
-30.85,128.11,159.0,FORREST,1993,25.35479,Western Australia
-30.85,128.11,159.0,FORREST,1994,26.44137,Western Australia
-30.85,128.11,159.0,FORREST,1995,25.83643,Western Australia
-30.85,128.11,159.0,FORREST,1996,26.47168,Western Australia
-30.85,128.11,159.0,FORREST,1997,26.31041,Western Australia
-30.85,128.11,159.0,FORREST,1998,25.69199,Western Australia
-30.85,128.11,159.0,FORREST,1999,25.79695,Western Australia
-30.85,128.11,159.0,FORREST,2000,25.68028,Western Australia
-30.85,128.11,159.0,FORREST,2001,25.47014,Western Australia
-30.85,128.11,159.0,FORREST,2002,26.83058,Western Australia
-30.85,128.11,159.0,FORREST,2003,25.90055,Western Australia
-30.85,128.11,159.0,FORREST,2004,25.90137,Western Australia
-30.85,128.11,159.0,FORREST,2005,26.80368,Western Australia
-30.85,128.11,159.0,FORREST,2006,26.0126,Western Australia
-30.85,128.11,159.0,FORREST,2007,27.17479,Western Australia
-30.85,128.11,159.0,FORREST,2008,26.55301,Western Australia
-30.85,128.11,159.0,FORREST,2009,26.527,Western Australia
-30.85,128.11,159.0,FORREST,2010,25.37548,Western Australia
-30.85,128.11,159.0,FORREST,2011,25.31421,Western Australia
-30.85,128.11,159.0,FORREST,2012,27.23699,Western Australia
-30.85,128.11,159.0,FORREST,2013,27.94558,Western Australia
-30.85,128.11,159.0,FORREST,2014,27.04767,Western Australia
-30.85,128.11,159.0,FORREST,2015,26.96177,Western Australia
-30.85,128.11,159.0,FORREST,2016,25.69317,Western Australia
-30.85,128.11,159.0,FORREST,2017,26.5611,Western Australia
-30.85,128.11,159.0,FORREST,2018,26.65824,Western Australia
-30.85,128.11,159.0,FORREST,2019,30.20933,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1975,22.17647,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1976,25.0541,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1977,25.76603,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1978,25.01397,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1979,25.28027,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1980,25.50601,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1981,24.49753,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1982,25.17616,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1983,25.48164,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1984,24.18607,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1985,25.23315,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1986,24.04055,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1987,24.73205,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1988,24.92459,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1989,24.42356,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1990,24.29644,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1991,25.79589,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1992,23.14891,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1993,24.24795,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1994,26.18822,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1995,23.94986,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1996,25.43973,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1997,24.80548,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1998,24.93863,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,1999,24.38658,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,2000,23.90219,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,2001,24.48247,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,2002,26.00575,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,2003,25.09205,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,2004,25.19016,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,2005,25.72466,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,2006,25.50247,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,2007,25.91836,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,2008,24.99153,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,2009,25.59452,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,2010,25.84685,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,2011,24.78822,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,2012,25.84795,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,2013,26.05178,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,2014,26.12959,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,2015,26.33984,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,2016,24.91944,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,2017,25.7074,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,2018,25.84877,Western Australia
-30.78,121.45,365.3,KALGOORLIE-BOULDER,2019,29.135,Western Australia
-25.03,128.3,598.0,GILES,1975,26.88595,Western Australia
-25.03,128.3,598.0,GILES,1976,28.48798,Western Australia
-25.03,128.3,598.0,GILES,1977,29.66795,Western Australia
-25.03,128.3,598.0,GILES,1978,28.15781,Western Australia
-25.03,128.3,598.0,GILES,1979,29.2663,Western Australia
-25.03,128.3,598.0,GILES,1980,30.2429,Western Australia
-25.03,128.3,598.0,GILES,1981,28.93781,Western Australia
-25.03,128.3,598.0,GILES,1982,28.31562,Western Australia
-25.03,128.3,598.0,GILES,1983,28.63973,Western Australia
-25.03,128.3,598.0,GILES,1984,28.24918,Western Australia
-25.03,128.3,598.0,GILES,1985,29.69671,Western Australia
-25.03,128.3,598.0,GILES,1986,29.41808,Western Australia
-25.03,128.3,598.0,GILES,1987,28.61786,Western Australia
-25.03,128.3,598.0,GILES,1988,29.07787,Western Australia
-25.03,128.3,598.0,GILES,1989,28.03479,Western Australia
-25.03,128.3,598.0,GILES,1990,29.5411,Western Australia
-25.03,128.3,598.0,GILES,1991,30.33096,Western Australia
-25.03,128.3,598.0,GILES,1992,28.36803,Western Australia
-25.03,128.3,598.0,GILES,1993,28.78603,Western Australia
-25.03,128.3,598.0,GILES,1994,29.76603,Western Australia
-25.03,128.3,598.0,GILES,1995,28.72301,Western Australia
-25.03,128.3,598.0,GILES,1996,30.07295,Western Australia
-25.03,128.3,598.0,GILES,1997,29.30192,Western Australia
-25.03,128.3,598.0,GILES,1998,29.68411,Western Australia
-25.03,128.3,598.0,GILES,1999,28.74877,Western Australia
-25.03,128.3,598.0,GILES,2000,27.92978,Western Australia
-25.03,128.3,598.0,GILES,2001,27.61397,Western Australia
-25.03,128.3,598.0,GILES,2002,30.20137,Western Australia
-25.03,128.3,598.0,GILES,2003,29.62548,Western Australia
-25.03,128.3,598.0,GILES,2004,29.71421,Western Australia
-25.03,128.3,598.0,GILES,2005,30.61425,Western Australia
-25.03,128.3,598.0,GILES,2006,29.78219,Western Australia
-25.03,128.3,598.0,GILES,2007,29.90137,Western Australia
-25.03,128.3,598.0,GILES,2008,30.28033,Western Australia
-25.03,128.3,598.0,GILES,2009,30.50219,Western Australia
-25.03,128.3,598.0,GILES,2010,28.69808,Western Australia
-25.03,128.3,598.0,GILES,2011,28.87534,Western Australia
-25.03,128.3,598.0,GILES,2012,29.73825,Western Australia
-25.03,128.3,598.0,GILES,2013,30.53014,Western Australia
-25.03,128.3,598.0,GILES,2014,30.41589,Western Australia
-25.03,128.3,598.0,GILES,2015,30.39699,Western Australia
-25.03,128.3,598.0,GILES,2016,29.37896,Western Australia
-25.03,128.3,598.0,GILES,2017,30.45288,Western Australia
-25.03,128.3,598.0,GILES,2018,30.8474,Western Australia
-25.03,128.3,598.0,GILES,2019,35.0596,Western Australia
-12.42,130.89,30.4,DARWIN,1975,31.86895,Northern Territory
-12.42,130.89,30.4,DARWIN,1976,31.67951,Northern Territory
-12.42,130.89,30.4,DARWIN,1977,31.03609,Northern Territory
-12.42,130.89,30.4,DARWIN,1978,31.68,Northern Territory
-12.42,130.89,30.4,DARWIN,1979,31.97589,Northern Territory
-12.42,130.89,30.4,DARWIN,1980,32.34836,Northern Territory
-12.42,130.89,30.4,DARWIN,1981,32.11918,Northern Territory
-12.42,130.89,30.4,DARWIN,1982,31.86192,Northern Territory
-12.42,130.89,30.4,DARWIN,1983,32.13233,Northern Territory
-12.42,130.89,30.4,DARWIN,1984,31.74481,Northern Territory
-12.42,130.89,30.4,DARWIN,1985,32.20329,Northern Territory
-12.42,130.89,30.4,DARWIN,1986,32.23041,Northern Territory
-12.42,130.89,30.4,DARWIN,1987,32.20877,Northern Territory
-12.42,130.89,30.4,DARWIN,1988,32.53279,Northern Territory
-12.42,130.89,30.4,DARWIN,1989,32.14959,Northern Territory
-12.42,130.89,30.4,DARWIN,1990,32.33984,Northern Territory
-12.42,130.89,30.4,DARWIN,1991,31.97836,Northern Territory
-12.42,130.89,30.4,DARWIN,1992,32.46202,Northern Territory
-12.42,130.89,30.4,DARWIN,1993,32.40548,Northern Territory
-12.42,130.89,30.4,DARWIN,1994,32.26411,Northern Territory
-12.42,130.89,30.4,DARWIN,1995,31.82767,Northern Territory
-12.42,130.89,30.4,DARWIN,1996,32.40795,Northern Territory
-12.42,130.89,30.4,DARWIN,1997,31.94548,Northern Territory
-12.42,130.89,30.4,DARWIN,1998,32.84055,Northern Territory
-12.42,130.89,30.4,DARWIN,1999,31.82822,Northern Territory
-12.42,130.89,30.4,DARWIN,2000,31.59454,Northern Territory
-12.42,130.89,30.4,DARWIN,2001,32.13178,Northern Territory
-12.42,130.89,30.4,DARWIN,2002,32.69014,Northern Territory
-12.42,130.89,30.4,DARWIN,2003,32.57918,Northern Territory
-12.42,130.89,30.4,DARWIN,2004,32.12459,Northern Territory
-12.42,130.89,30.4,DARWIN,2005,32.8074,Northern Territory
-12.42,130.89,30.4,DARWIN,2006,31.79123,Northern Territory
-12.42,130.89,30.4,DARWIN,2007,32.22493,Northern Territory
-12.42,130.89,30.4,DARWIN,2008,32.53989,Northern Territory
-12.42,130.89,30.4,DARWIN,2009,32.67288,Northern Territory
-12.42,130.89,30.4,DARWIN,2010,32.61616,Northern Territory
-12.42,130.89,30.4,DARWIN,2011,31.63233,Northern Territory
-12.42,130.89,30.4,DARWIN,2012,32.33169,Northern Territory
-12.42,130.89,30.4,DARWIN,2013,32.68192,Northern Territory
-12.42,130.89,30.4,DARWIN,2014,32.63781,Northern Territory
-12.42,130.89,30.4,DARWIN,2015,32.61429,Northern Territory
-12.42,130.89,30.4,DARWIN,2016,33.23525,Northern Territory
-12.42,130.89,30.4,DARWIN,2017,32.78,Northern Territory
-12.42,130.89,30.4,DARWIN,2018,32.82027,Northern Territory
-12.42,130.89,30.4,DARWIN,2019,32.91656,Northern Territory
-16.4,131.01,88.5,VICTORIA RIVER DOWNS,1975,34.33691,Northern Territory
-16.4,131.01,88.5,VICTORIA RIVER DOWNS,1976,33.96885,Northern Territory
-16.4,131.01,88.5,VICTORIA RIVER DOWNS,1977,35.05427,Northern Territory
-16.4,131.01,88.5,VICTORIA RIVER DOWNS,1978,35.00734,Northern Territory
-16.4,131.01,88.5,VICTORIA RIVER DOWNS,1979,35.30342,Northern Territory
